Time, Marker, RPM, Sync status, Lost sync count, Injector duty, MAP Raw, MAP, TPS Raw, TPS, Primary Load, Secondary Load, O2 Raw, O2 Val, Coolant temperature Raw, Coolant temperature, Intake Air Temp. Raw, Intake Air Temp., Battery Voltage Raw, Battery Voltage, ADC Spare Raw 1, ADC Spare Raw 2, Pedal Pos Raw 1, Pedal Pos Raw 2, Throttle Plate Pos Raw 1, Throttle Plate Pos Raw 2, Accelerator Delta, Idle RPM Error, Airflow Est., Fuelfow Est., Water Injection Status, Current Dwell, Ign. Adv. Base Table Output, Ign. Adv. Add. Base Table Output, Ign. Adv. Knock Mod, Ignition CLT Add, Ignition IAT Add, Ign. Adv. Sec. Load Mod, Ign. Adv. Limiter Mod, Ign. Adv. ALS, AC Ctrl Adv Add, Spark Scatter Adv Add, Current Target AFR, Base VE Output, Add. Base VE Output, AE VE Added, Total VE, Base PW, Fuel CLT Mod, Fuel IAT Mod, Fuel Idle Duty Mod, Fuel Sec. Load Mod, Fuel Knock Mod, Fuel Cranking Mod, Fuel ASE Mod, Fuel Limiter Mod, Fuel Lambda Mod, Overrun Mod, Inj. Dead Time, Internal IAT Mod, AC Ctrl Mod, Cranking Fuel Mod, After-Start Fuel Mod, After-Start Decay Time, After-Start Decay Time Left, Priming Pulse, AE Trim Raw, AE RPM Clamp Trim, AE VE Trim, AE Captured Delta, AE CLT Trim, MAP Delta, TPS Delta, Hard Cut RPM Limit, Primary Fan Status, Secondary Fan Status, Table Spark Scatter Adv, Table PWM Idle, Target RPM, Idle Status, Idle PWM Duty, Idle P Comp., Idle I Comp., Idle D Comp., Target RPM Error, Batt V PWM Trim, Knock Acc. Lvl. Raw, Knock CLT Scaling, Knock Acc. Lvl., Knock Lvl. Rel., Knock Reading, Knock Status, Knock Cyl 1 Window Start, Boost Open Loop Duty, Boost Target MAP, Boost Closed Loop Init Duty, Boost Status, Final Boost PWM Duty, Boost P Comp., Boost I Comp., Boost D Comp., Boost Target Error MAP, Boost Target Gear Clamp, Alternator Ctrl. Status, Alternator Ctrl. Duty, Alt. P Comp., Alt. I Comp., Ethanol Content, Fuel Temperature, Flex Fuel - Base Comp., Flex Fuel - Aux Comp., Main - Base VE, Main - Target AFR, Main - Base Ign. Adv, Main - Boost OL Duty, Main - Boost CL Target MAP, Main - Primming Pulse, Main - Cranking Trim, Main - Idle OL Duty, Main - ASE Trim, Aux - Base VE, Aux - Target AFR, Aux - Base Ign. Adv, Aux - Boost OL Duty, Aux - Boost CL Target MAP, Aux - Primming Pulse, Aux - Cranking Trim, Aux - Idle OL Duty, Aux - ASE Trim, WBO2 Curr. AFR, AFR Error, WB LTT Trim, Lambda Status, LTT Status, LTT Conf. Lvl., LTT Store Tmr., DBW Status, DBW Sens. Status, Calc. Pedal Pos., DBW PWM Duty, P Comp., I Comp, D Comp, Target TPPS Err., Target TPPS, Throttle Pos. 1, Throttle Pos. 2, Pedal Pos. 1, Pedal Pos. 2, AC Status, Veh. speed, Current Gear, Calc. Veh. Speed, Overrun Status, VICS Status, Purge Valve Status, Cylinder Trim 1, Cylinder Trim 2, Cylinder Trim 3, Cylinder Trim 4, LC Status, ALS Status, LC/ALS Switch Status, VVT Status, VVT Duty, CAM Curr. Adv., CAM Target Adv., VVT P Comp., VVT I Comp., Sel. Map Boost, Sel. Map Ign., Sel. Map Inj., Table OL Duty 1, Table OL Duty 2, Table CL Target 1, Table CL Target 2, Table Ign Adv. Base 1, Table Ign Adv. Base 2, Table Inj. VE Base 1, Table Inj. VE Base 2, DL Status, DL - Seconds left in log, DL - Switch status, Ignition Adv. Angle (Final), Ignition Dwell, Injection Angle, Injector Pulse Width, Crank IRQs, CAM IRQs, Debug 1, Debug 2, Debug 3, Debug 4, Inj Max Duty Count, Trigger - Filtered IRQs, Btn 1 Raw, Btn 1 Val, Btn 2 Raw, Btn 2 Val, Btn 3 Raw, Btn 3 Val, Dummy
63.18,0,1047.00,2.00,3.00,0.83,6152.00,28.52,5898.00,0.00,28.52,0.00,14845.00,1.13,5323.00,82.00,29769.00,29.00,30318.00,13.74,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,3.92,1.26,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-7.00,14.90,71.11,0.00,3.31,74.42,0.95,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.05,12.00,1.00,6.00,0.00,7200.00,0.00,0.00,-7.00,32.31,950.00,5.00,35.86,0.00,0.79,0.00,97.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,532.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-71.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.76,4.14,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,31.37,36.30,20.00,-0.03,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,3.00,360.00,2.13,76306.00,28614.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.23,0,1047.00,2.00,3.00,0.83,6152.00,28.52,5898.00,0.00,28.52,0.00,14845.00,1.13,5323.00,82.00,29769.00,29.00,30318.00,13.74,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,3.92,1.26,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-7.00,14.90,71.11,0.00,3.31,74.42,0.95,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.05,12.00,1.00,6.00,0.00,7200.00,0.00,0.00,-7.00,32.31,950.00,5.00,35.86,0.00,0.79,0.00,97.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,532.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-71.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.76,4.14,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,31.37,36.30,20.00,-0.03,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,3.00,360.00,2.13,76306.00,28614.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.27,0,1015.00,2.00,3.00,0.84,6541.00,29.59,5890.00,0.00,29.59,0.00,14895.00,1.14,5316.00,82.00,29748.00,29.00,30637.00,13.88,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,3.95,1.27,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-6.00,14.90,71.15,0.00,3.31,74.46,0.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.05,12.00,1.00,7.00,0.00,7200.00,0.00,0.00,-6.00,32.30,950.00,5.00,35.86,0.00,0.79,0.00,65.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,531.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-70.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,4.13,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,31.12,37.14,20.00,-0.03,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,3.00,360.00,2.14,76313.00,28617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.32,0,1015.00,2.00,3.00,0.84,6541.00,29.59,5890.00,0.00,29.59,0.00,14895.00,1.14,5316.00,82.00,29748.00,29.00,30637.00,13.88,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,3.95,1.27,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-6.00,14.90,71.15,0.00,3.31,74.46,0.99,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.05,12.00,1.00,7.00,0.00,7200.00,0.00,0.00,-6.00,32.30,950.00,5.00,35.86,0.00,0.79,0.00,65.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,531.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-70.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,4.13,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,31.12,37.14,20.00,-0.03,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,3.00,360.00,2.14,76313.00,28617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.37,0,998.00,2.00,3.00,0.85,6778.00,30.47,5910.00,0.00,30.47,0.00,13795.00,1.05,5357.00,82.00,29719.00,29.00,30642.00,13.89,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,4.03,1.30,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,-5.00,14.90,71.18,0.00,3.87,75.05,1.03,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.05,14.00,1.00,14.00,0.00,7200.00,0.00,0.00,-5.00,32.34,950.00,5.00,35.86,0.00,0.79,0.00,48.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,530.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-69.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.52,4.38,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,31.00,37.14,20.00,-0.03,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.22,3.00,360.00,2.18,76319.00,28620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.43,0,954.00,2.00,3.00,0.84,7109.00,31.68,5910.00,0.00,31.68,0.00,13580.00,1.04,5337.00,82.00,29748.00,29.00,30843.00,13.98,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.00,1.29,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,71.16,0.00,3.94,75.10,1.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.13,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,10.00,0.00,7200.00,0.00,0.00,0.00,32.32,950.00,5.00,35.87,0.00,0.79,0.00,4.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,525.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-68.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,4.43,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.65,38.51,20.00,-0.04,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,3.00,360.00,2.20,76325.00,28621.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.49,0,954.00,2.00,3.00,0.84,7109.00,31.68,5910.00,0.00,31.68,0.00,13580.00,1.04,5337.00,82.00,29748.00,29.00,30843.00,13.98,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,4.00,1.29,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,71.16,0.00,3.94,75.10,1.07,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.13,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,10.00,0.00,7200.00,0.00,0.00,0.00,32.32,950.00,5.00,35.87,0.00,0.79,0.00,4.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,525.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-68.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.47,4.43,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.65,38.51,20.00,-0.04,0.30,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.03,3.00,360.00,2.20,76325.00,28621.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.54,0,931.00,2.00,3.00,0.86,7354.00,32.86,5912.00,0.00,32.86,0.00,14215.00,1.08,5314.00,82.00,29785.00,29.00,30681.00,13.90,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.05,1.31,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,14.90,71.15,0.00,3.94,75.09,1.11,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,6.00,0.00,7200.00,0.00,0.00,1.00,32.30,950.00,5.00,35.87,0.00,0.79,0.00,-18.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,523.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-67.00,0.00,3.00,60.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.61,4.29,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.56,38.23,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.73,3.00,360.00,2.26,76331.00,28624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.59,0,931.00,2.00,3.00,0.86,7354.00,32.86,5912.00,0.00,32.86,0.00,14215.00,1.08,5314.00,82.00,29785.00,29.00,30681.00,13.90,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,4.05,1.31,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,14.90,71.15,0.00,3.94,75.09,1.11,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,6.00,0.00,7200.00,0.00,0.00,1.00,32.30,950.00,5.00,35.87,0.00,0.79,0.00,-18.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,523.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-67.00,0.00,3.00,60.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.61,4.29,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.56,38.23,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.73,3.00,360.00,2.26,76331.00,28624.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.63,0,928.00,2.00,3.00,0.88,7416.00,33.75,5894.00,0.00,33.75,0.00,14753.00,1.13,5314.00,82.00,29765.00,29.00,30324.00,13.74,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.15,1.34,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,14.90,71.17,0.00,4.05,75.21,1.14,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,3.00,0.00,7200.00,0.00,0.00,2.00,32.30,950.00,5.00,35.90,0.00,0.79,0.00,-21.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,522.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-66.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.74,4.16,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.45,38.09,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,3.00,360.00,2.31,76338.00,28626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.68,0,928.00,2.00,3.00,0.88,7416.00,33.75,5894.00,0.00,33.75,0.00,14753.00,1.13,5314.00,82.00,29765.00,29.00,30324.00,13.74,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.15,1.34,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,14.90,71.17,0.00,4.05,75.21,1.14,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,3.00,0.00,7200.00,0.00,0.00,2.00,32.30,950.00,5.00,35.90,0.00,0.79,0.00,-21.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,522.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-66.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.74,4.16,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.45,38.09,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,3.00,360.00,2.31,76338.00,28626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.73,0,928.00,2.00,3.00,0.88,7416.00,33.75,5894.00,0.00,33.75,0.00,14753.00,1.13,5314.00,82.00,29765.00,29.00,30324.00,13.74,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,4.15,1.34,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,14.90,71.17,0.00,4.05,75.21,1.14,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.17,0.97,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,3.00,0.00,7200.00,0.00,0.00,2.00,32.30,950.00,5.00,35.90,0.00,0.79,0.00,-21.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,522.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-66.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.74,4.16,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.45,38.09,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,3.00,360.00,2.31,76338.00,28626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.77,0,952.00,2.00,3.00,0.91,7516.00,34.17,5893.00,0.00,34.17,0.00,15062.00,1.15,5315.00,82.00,29781.00,29.00,30716.00,13.92,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,4.32,1.39,0.00,3.00,15.01,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,71.24,0.00,4.05,75.29,1.16,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,-3.00,0.00,7200.00,0.00,0.00,0.00,32.30,950.00,5.00,35.90,0.00,0.79,0.00,2.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-65.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,4.09,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.26,38.51,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,3.00,360.00,2.30,76344.00,28629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
63.82,0,952.00,2.00,3.00,0.91,7516.00,34.17,5893.00,0.00,34.17,0.00,15062.00,1.15,5315.00,82.00,29781.00,29.00,30716.00,13.92,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,0.00,4.32,1.39,0.00,3.00,15.01,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,71.24,0.00,4.05,75.29,1.16,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.06,14.00,1.00,-3.00,0.00,7200.00,0.00,0.00,0.00,32.30,950.00,5.00,35.90,0.00,0.79,0.00,2.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-65.00,0.00,3.00,50.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81,4.09,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,30.26,38.51,20.00,-0.04,0.29,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.49,3.00,360.00,2.30,76344.00,28629.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
